NAME,ADDR,LBRRY_LA,LBRRY_LO,TEL
여수시립현암도서관,전라남도 여수시 충민사길 43,34.7571412,127.7314764,061-659-4810
여수시립환경도서관,전라남도 여수시 문수로 53-32,34.7542288,127.7010727,061-659-4811
여수시립돌산도서관,전라남도 여수시 돌산읍 강남해안로 129,34.7160081,127.7499315,061-659-4823
여수시립소라도서관,전라남도 여수시 소라면 덕양로 344,34.7886128,127.6334897,061-659-4833
여수시립율촌도서관,전라남도 여수시 율촌면 율촌로 100-11,34.8837459,127.5786328,061-659-4848
광주 북구 일곡도서관,광주광역시 북구 일곡로 55,35.208023,126.895467,062-410-6895
광주 북구 운암도서관,광주광역시 북구 북문대로 118,35.1801822,126.8753206,062-410-6960
밀양시립도서관,경상남도 밀양시 중앙로 265,35.4867664,128.7548041,055-359-6036
밀양시립영어도서관,경상남도 밀양시 중앙로 265,35.4867664,128.7548041,055-359-6045
익산시립모현도서관,전북특별자치도 익산시 선화로6길 7,35.949644,126.9360088,063-859-3731
익산시립마동도서관,전북특별자치도 익산시 선화1로 99,35.9404093,126.9690213,063-859-3465
익산시립영등도서관,전북특별자치도 익산시 궁동로 57,35.9626723,126.9777362,063-859-4661
익산시립부송도서관,전북특별자치도 익산시 무왕로25길 30,35.9639592,126.9941517,063-859-3717
익산시립황등도서관,전북특별자치도 익산시 황등면 황등8길 7,36.0044937,126.9434981,063-859-3721
순천시립삼산도서관,전라남도 순천시 중앙로 232,34.9666906,127.4865762,061-749-6691
순천시립연향도서관,전라남도 순천시 연향번영길 54,34.9471023,127.5185748,061-749-8555
풍덕글마루작은도서관,전라남도 순천시 풍덕1길 52,34.9421877,127.4972527,061-749-8454
순천시립조례호수도서관,전라남도 순천시 조례2길 31,34.9640551,127.5245258,061-749-8891
해룡농어촌도서관,전라남도 순천시 해룡면 해룡로 1120,34.9137107,127.5367558,061-749-8647
순천시립그림책도서관,전라남도 순천시 도서관길 33,34.9579091,127.4862543,749-8929
순천기적의도서관,전라남도 순천시 해룡면 기적의도서관길 60,34.9471695,127.527657,061-749-8890
순천시립신대도서관,전라남도 순천시 해룡면 좌야로 71,34.935271,127.563376,061-749-4374
안동시립웅부도서관,경상북도 안동시 태사길 78,36.5661267,128.7351927,054-858-5041
안동시립어린이도서관,경상북도 안동시 강남5길 113-14,36.548773,128.729933,054-858-5041
중랑구립정보도서관,서울특별시 중랑구 신내로15길 197,37.6151557,127.0868682,02-3407-1111
중랑구립면목정보도서관,서울특별시 중랑구 면목로 397,37.5871918,127.0876595,02-432-4123
중랑숲어린이도서관,서울특별시 중랑구 망우로73길 46-1,37.6024771,127.1052616,02-6235-1150
중화어린이도서관,서울특별시 중랑구 중랑역로3길 28,37.595,127.0747885,02-494-1846
광명시하안도서관,경기도 광명시 철망산로 46,37.4676204,126.8735159,02-2680-2871
광명시광명도서관,경기도 광명시 원광명안로 48,37.4653018,126.8513075,02-2680-6541
광명시철산도서관,경기도 광명시 철산로 56,37.4769575,126.8723412,02-2680-6820
광명시소하도서관,경기도 광명시 소하일로 7,37.4454883,126.8880089,02-2680-0900
옥과공공도서관,전라남도 곡성군 옥과면 리문4길 16,35.2744583,127.1355749,061-363-1078
광명시충현도서관,경기도 광명시 충현로42번길 19,37.4340114,126.8847294,02-2680-6111
광주남구문화정보도서관,광주광역시 남구 봉선로 208,35.1220332,126.9175553,062-607-2524
광주남구푸른길도서관,광주광역시 남구 금당로 140,35.1292558,126.8951485,062-607-2531
광주남구청소년도서관,광주광역시 남구 제석로 100,35.1207747,126.9071242,062-904-2541
수원시립화서다산도서관,경기도 수원시 팔달구 화양로68번길 7-35,37.2847561,126.9966581,031-228-3547
순창군립도서관,전북특별자치도 순창군 순창읍 순창5길 18,35.3735182,127.1406453,063-650-5678
태백시립도서관,강원특별자치도 태백시 평화길 12,37.0996919,129.0219603,033-550-2755
남양주시 정약용도서관,경기도 남양주시 다산중앙로82번안길 138,37.5859178,127.1707352,031-590-2586
남양주시 와부도서관,경기도 남양주시 와부읍 월문천로 43,37.5856432,127.2174767,031-590-8920
남양주시 화도도서관,경기도 남양주시 화도읍 수레로1260번길 33,37.6500989,127.3058023,031-590-4587
남양주시 진건도서관,경기도 남양주시 진건읍 진건오남로 41-25,37.6550996,127.1774145,031-590-8260
남양주시 평내도서관,경기도 남양주시 의안로 134,37.6417066,127.2388929,031-590-8562
남양주시 별내도서관,경기도 남양주시 별내면 청학로 86-1,37.7081965,127.1177053,031-590-8808
남양주시 진접도서관,경기도 남양주시 진접읍 금강로 1554-11,37.7306138,127.193936,031-590-5310
남양주시 진접푸른숲도서관,경기도 남양주시 진접읍 해밀예당2로 35,37.7153353,127.1926723,031-590-5330
남양주시 오남도서관,경기도 남양주시 오남읍 양지로240번길 12,37.6980757,127.1976087,031-590-8531
남양주시 퇴계원도서관,경기도 남양주시 퇴계원읍 도제원로 12,37.6490687,127.1455537,031-590-3910
남양주시 별빛도서관,경기도 남양주시 별내중앙로 102,37.6509135,127.1204532,031-590-5350
남양주시 호평도서관,경기도 남양주시 천마산로 67,37.6675666,127.2481052,031-590-8340
청주시립도서관,충청북도 청주시 상당구 용암로 55,36.5955005,127.5062172,043-201-4074
청주상당도서관,충청북도 청주시 상당구 대성로 195,36.6427997,127.4912789,043-201-4103
청주청원도서관,충청북도 청주시 청원구 사뜸로61번길 88-14,36.666181,127.4749188,043-201-4129
청주오창도서관,충청북도 청주시 청원구 오창읍 두릉유리로 1141-10,36.7426335,127.4548817,"아동자료실 : 043-201-4143, 4144 / 종합자료실 : 043-201-4146, 4147"
청주오창호수도서관,충청북도 청주시 청원구 오창읍 오창공원로 102,36.7127511,127.4236715,043-201-4096
청주오송도서관,충청북도 청주시 흥덕구 오송읍 오송생명1로 180,36.6350215,127.3232938,043-201-4167
청주서원도서관,충청북도 청주시 서원구 분평로 35,36.6087159,127.4886413,043-201-4186
청주흥덕도서관,충청북도 청주시 흥덕구 증안로90번길 34,36.6349497,127.4313721,043-201-4208
청주신율봉어린이도서관,충청북도 청주시 흥덕구 신율로153번길 16,36.631442,127.4468251,043-201-4225
청주강내도서관,충청북도 청주시 흥덕구 강내면 가로수로 568,36.6283436,127.413699,043-201-4196
청주옥산도서관,충청북도 청주시 흥덕구 옥산면 오산5길 10,36.6661019,127.3693273,043-201-4216
청주기적의도서관,충청북도 청주시 서원구 구룡산로 356,36.6180108,127.4833992,043-283-1845
부천시립오정도서관,경기도 부천시 성오로 172,37.528314,126.7960717,032-625-4106
부천시립도당도서관,경기도 부천시 부천로 360,37.5191835,126.7919202,032-625-4500
부천시립동화도서관,경기도 부천시 장말로 107,37.4949031,126.7543519,032-625-4650
신중동역칙칙폭폭도서관,경기도 부천시 길주로 314,37.503052,126.77596,032-625-4787
부천행정정보도서관 시정담벼락,경기도 부천시 길주로 210,37.5034813,126.7658019,-
판타스틱큐브도서관,경기도 부천시 길주로 210,37.5034813,126.7658019,-
단양군립올누림도서관,충청북도 단양군 단양읍 군청로 85,36.985817,128.3707666,"043-420-2966, 2968"
단양군립매포도서관,충청북도 단양군 매포읍 평동로 111-43,37.0324361,128.2972475,043-422-1937
안양시립석수도서관,경기도 안양시 만안구 양화로217번길 34,37.4115139,126.9031152,031-8045-6104
안양시립박달도서관,경기도 안양시 만안구 박달로 459,37.4023867,126.9035499,031-8045-6183
안양시립만안도서관,경기도 안양시 만안구 냉천로 51,37.3861604,126.9261235,031-8045-6167
쌍문채움도서관,서울특별시 도봉구 우이천로 340,37.6492052,127.0230667,02-998-0910
안양시립평촌도서관,"경기도 안양시 동안구 동안로 66, 2층",37.395758,126.9576926,"031-8045-6204, 6223"
안양시립호계도서관,경기도 안양시 동안구 경수대로685번길 26,37.3830706,126.9505071,031-8045-6261
안양시립비산도서관,경기도 안양시 동안구 관악대로 123,37.3990721,126.9376412,031-8045-6243
안양시립어린이도서관,경기도 안양시 동안구 동안로 66,37.3849431,126.9545823,031-8045-6281
안양시립벌말도서관,경기도 안양시 동안구 흥안대로434번길 19-27,37.3938077,126.9764148,031-8045-6301
안양시립관양도서관,경기도 안양시 동안구 동편로 124,37.4110138,126.9703115,031-8045-6321
안양시립삼덕도서관,경기도 안양시 만안구 병목안로 58,37.396052,126.9151635,031-8045-6350
안성대림동산작은도서관,경기도 안성시 공도읍 대림동산길 36,37.0139555,127.2031019,070-4942-0049
마포중앙도서관,서울특별시 마포구 성산로 128,37.5638765,126.907996,02-3153-5800
마포서강도서관,서울특별시 마포구 독막로 165,37.5476833,126.9320286,02-3141-7053
꿈나래어린이영어도서관,서울특별시 마포구 월드컵로13길 80,37.5551863,126.9056598,02-323-1840
꿈을이루는작은도서관,서울특별시 마포구 마포대로7길 18,37.5470652,126.9521435,02-706-4785
늘푸른소나무작은도서관,"서울특별시 마포구 백범로 227, 마포문화원 2층",37.542236,126.955448,02-3153-1616
마포어린이영어도서관,"서울특별시 마포구 도화4길 53, 도화자치회관 2층",37.5414215,126.9498448,02-716-3987
마포푸르메어린이도서관,서울특별시 마포구 월드컵북로 494,37.5697271,126.9029931,02-6070-9286
복사골작은도서관,"서울특별시 마포구 도화4길 53, 도화자치회관 3~4층",37.5414215,126.9498448,02-716-5800
성메작은도서관,"서울특별시 마포구 월드컵북로30길 22, 2층",37.5685712,126.9089833,02-373-4785
성산글마루작은도서관,"서울특별시 마포구 월드컵북로 235, 3층",37.5689025,126.9027333,02-373-2900
아름드리작은도서관,서울특별시 마포구 방울내로7길 11,37.5602711,126.9023008,02-322-8639
용강동작은도서관,"서울특별시 마포구 토정로31길 31, 2층",37.5421805,126.9416403,02-716-4785
해오름작은도서관,"서울특별시 마포구 신촌로26길 10, 2층",37.5558027,126.9421554,02-714-8080
강남구립못골한옥어린이도서관,서울특별시 강남구 자곡로 7길 3,37.473163,127.099305,02-2226-5930
강남구립못골도서관,서울특별시 강남구 자곡로 116,37.471524,127.096698,02-459-5522
은평구립도서관,서울특별시 은평구 통일로78가길 13-84,37.6192,126.928243,02-385-1671
구립증산정보도서관,서울특별시 은평구 증산로5길 6,37.582973,126.907543,02-307-6030
구립응암정보도서관,"서울특별시 은평구 가좌로 179, 2~3층",37.586221,126.919621,02-308-2320
구립상림도서관,서울특별시 은평구 진관4로 48-25,37.644362,126.92886,02-383-7557
신사어린이도서관,서울특별시 은평구 은평로 38,37.598276,126.912158,02-376-4141
불광천작은도서관,서울특별시 은평구 불광천길 370,37.590738,126.914389,02-308-3117
녹번만화도서관,서울특별시 은평구 은평로 245,37.601393,126.934879,02-356-1676
구립은평뉴타운도서관,서울특별시 은평구 진관2로 111-51,37.636592,126.931654,02-6341-6400
은평구행정자료실,서울특별시 은평구 은평로 195,37.6024515,126.9293311,-
은평작은도서관,서울특별시 은평구 은평로 195,37.6024515,126.9293311,02-351-8461
대조꿈나무어린이도서관,서울특별시 은평구 연서로20길 24-6,37.614157,126.92066,02-382-3959
응암1동문화의집문고,서울특별시 은평구 백련산로 179,37.600854,126.926759,02-351-5238
갈현1동문화의집,서울특별시 은평구 갈현로 301,37.62397,126.916586,02-351-5108
효경골마을문고,서울특별시 은평구 연서로27길 31-6,37.618792,126.915664,02-351-5124
은평어린이영어도서관,서울특별시 은평구 서오릉로87,37.60808,126.921084,02-351-3674
역마루작은도서관,서울특별시 은평구 연서로 59,37.604714,126.915099,02-351-5329
구립구산동도서관마을,서울특별시 은평구 연서로13길 29-23,37.609945,126.912942,02-357-0100
동두천시립도서관,경기도 동두천시 상패로 60,37.9068364,127.0474073,031-860-3261
송중문화정보도서관,서울특별시 강북구 도봉로20나길 6,37.6182711,127.0299121,02-944-3160
삼각산어린이도서관,서울특별시 강북구 삼양로19길 34,37.6151806,127.0206974,02-944-3190
수유문화정보도서관,서울특별시 강북구 삼양로 299,37.6300001,127.017532,02-944-3170
미아문화정보도서관,서울특별시 강북구 솔매로49길 14,37.6269767,127.026935,02-944-3180
솔샘문화정보도서관,서울특별시 강북구 솔샘로 177,37.6204314,127.0123883,02-944-3150
강북청소년문화정보도서관,서울특별시 강북구 삼양로54길 68,37.6230299,127.0215671,02-944-3140
강북문화정보도서관,서울특별시 강북구 오현로 145,37.6248352,127.0360823,02-944-3100
동두천꿈나무정보도서관,경기도 동두천시 지행로 38,37.8921183,127.0513705,031-860-3281
경산시립도서관,경상북도 경산시 하양읍 문화로10길 15,35.9132142,128.8129935,053-853-8659
경산시립장산도서관,경상북도 경산시 경산로 13길 7,35.8142997,128.7311778,053-816-2240
연천군중앙도서관,경기도 연천군 전곡읍 전은길 9-26,38.0323136,127.0708708,031-839-4414
연천도서관,경기도 연천군 연천읍 차현로 76-7,38.0981063,127.0767593,031-839-4401
상리작은도서관,경기도 연천군 연천읍 신망로 26,38.1348533,127.0784262,031-834-4448
학마을작은도서관,경기도 연천군 백학면 청정로 534,38.0301448,126.9172184,031-839-4408
청산작은도서관,경기도 연천군 아우라지길 9,38.0322863,127.108779,031-835-3644
무등실작은도서관,경기도 연천군 왕징면 왕산로 44,38.058449,127.0127464,031-833-4417
신서작은도서관,경기도 연천군 신서면 연신로 1130,38.1828197,127.1070521,031-834-4406
송파위례도서관,서울특별시 송파구 위례광장로 210,37.4811885,127.1419221,02-402-3003
울산 남구 도산도서관,울산광역시 남구 번영로54번길 6,35.5307144,129.3315455,052-226-5710
울산 남구 월봉도서관,울산광역시 남구 돋질로139번길 23,35.5422963,129.3198911,052-226-2377
울산 남구 신복도서관,울산광역시 남구 신복로72번길 18-13,35.5513724,129.2553236,052-226-2365
울산 남구 옥현어린이도서관,울산광역시 남구 옥현로58번길 40,35.5391622,129.264824,052-226-2370
세종평생교육학습관,세종특별자치시 조치원읍 문화2길 25,36.6003538,127.2876324,044-410-1440
용인중앙도서관,경기도 용인시 처인구 명지로 27,37.2334148,127.1902732,031-6193-1260
기흥도서관,경기도 용인시 기흥구 기흥로116번길 10,37.2862231,127.1141009,031-6193-1440
상현도서관,경기도 용인시 수지구 법조로 232,37.2993199,127.0735488,031-6193-1670
흥덕도서관,경기도 용인시 기흥구 흥덕중앙로 153,37.2632347,127.0862662,031-6193-1510
모현도서관,경기도 용인시 처인구 모현읍 백옥대로 2378,37.3356296,127.2496605,031-6193-1330
보라도서관,경기도 용인시 기흥구 한보라2로 116 (보라동),37.2483772,127.1090488,031-6193-1490
수지도서관,경기도 용인시 수지구 문정로7번길 23,37.3201871,127.0945017,031-6193-1620
포곡도서관,경기도 용인시 처인구 포곡읍 포곡로278번길 8,37.2789044,127.2326774,031-6193-1290
구성도서관,경기도 용인시 기흥구 구성로77번길 17,37.2965012,127.1189634,031-6193-1470
죽전도서관,경기도 용인시 수지구 대지로 89,37.3301254,127.118765,031-6193-1650
동백도서관,경기도 용인시 기흥구 동백3로 80,37.2740661,127.1581171,031-6193-1310
구갈희망누리도서관,경기도 용인시 기흥구 갈곡로12번길 1,37.2726108,127.13032,031-6193-1465
양지해밀도서관,경기도 용인시 처인구 양지면 교동로18번길 8,37.2374844,127.2858167,031-6193-1285
이동꿈틀도서관,경기도 용인시 처인구 이동읍 경기동로705번길 16,37.1390828,127.1997473,031-6193-1390
남사도서관,경기도 용인시 처인구 남사읍 한숲로 61,37.1523515,127.1726883,031-6193-1370
청덕도서관,경기도 용인시 기흥구 구성1로 44,37.292608,127.1458667,031-6193-1350
진주시립연암도서관,경상남도 진주시 모덕로47번길 13-17,35.1830905,128.1019738,055-749-5982
진주시립어린이전문도서관,경상남도 진주시 평거로 46,35.1740636,128.0653523,055-749-5984
진주시립비봉어린이도서관,경상남도 진주시 향교로 86,35.1977308,128.0905381,055-749-7494
진주시립서부도서관,경상남도 진주시 평거로 249,35.1896559,128.061617,055-749-5983
진주시립도동어린이도서관,경상남도 진주시 상대로119번길 17,35.1861295,128.1248461,055-749-7496
평택시립안중도서관,경기도 평택시 안중읍 서동대로 1531,36.9896318,126.919648,031-8024-8344
평택시립비전도서관,경기도 평택시 비전로 27,36.9958544,127.0937084,031-8024-5477
평택시립오성도서관,경기도 평택시 오성면 오성새싹길 3,37.0104751,126.980303,031-8024-8565
송탄작은도서관,경기도 평택시 원칠원길 76,37.0332993,127.0995513,031-611-8917
매봉작은도서관,경기도 평택시 평택5로 185,36.996053,127.1032486,031-657-6931
서정작은도서관,경기도 평택시 서정로 202,37.0661624,127.0557558,031-611-3764
평택시립팽성도서관,경기도 평택시 팽성읍 안정로95번길 15-25,36.9648641,127.0516539,031-8024-5481
평택시립지산초록도서관,경기도 평택시 지산로 48,37.0789243,127.0603369,031-8024-7451
포승작은도서관,경기도 평택시 포승읍 여술로 47,36.9883653,126.845691,031-8024-8570
평택시립장당도서관,경기도 평택시 장당길 116,37.0514017,127.0640751,031-8024-7465
평택시립진위도서관,경기도 평택시 진위면 진위서로 137,37.1067112,127.0736811,031-8024-7474
평택시립청북도서관,경기도 평택시 청북읍 안청로2길 60,37.017143,126.9175348,031-8024-8580
평택시립세교도서관,경기도 평택시 은실고가길 180,37.0047507,127.0680239,031-8024-5445
월곡꿈그림도서관,서울특별시 성북구 화랑로13길 17,37.6045234,127.0411906,02-6949-1553
아리랑어린이도서관,서울특별시 성북구 아리랑로 75,37.5991068,127.0137948,02-3291-4992
서초구립내곡도서관,서울특별시 서초구 청계산로7길 9-20,37.4330582,127.0889946,02-3461-3007
서초그림책도서관,서울특별시 서초구 명달로 150,37.4904202,127.0049533,02-3471-0995
수원시립광교푸른숲도서관,경기도 수원시 영통구 광교호수로 131,37.2753925,127.0674623,031-228-3537
수원시립매여울도서관,경기도 수원시 영통구 효원로 415,37.2596306,127.042358,031-228-3571
약숫골도서관,울산광역시 중구 평산4길 38,35.5704567,129.3372122,052-290-4170
전라남도교육청나주도서관,전라남도 나주시 남고문로 51,35.0294249,126.7165623,061-330-6750
전라남도교육청구례도서관,전라남도 구례군 구례읍 중앙초등길 14,35.2101649,127.4614034,061-782-2366
전라남도교육청장성도서관,전라남도 장성군 장성읍 청운7길 22,35.3045976,126.784688,061-399-1630
전라남도교육청남평도서관,전라남도 나주시 남평읍 남평3로 14-13,35.0425906,126.8459762,061-337-9436
전라남도교육청곡성교육문화회관,전라남도 곡성군 곡성읍 읍내7길 29,35.2821509,127.2897463,061-362-0671
전라남도교육청고흥평생교육관,전라남도 고흥군 고흥읍 고흥로 1647-13,34.6018554,127.2775802,061-830-2585
전라남도교육청광양평생교육관,전라남도 광양시 안산길 23,34.9617375,127.7175337,061-815-1611
전라남도교육청광양도서관,전라남도 광양시 중마로 262,34.9437478,127.6934705,061-797-5300
전라남도교육청진도도서관,전라남도 진도군 진도읍 철마길 12,34.4857948,126.2668355,061-544-2937
전라남도교육청담양도서관,전라남도 담양군 담양읍 미리산길 31-48,35.3120442,126.983942,061-383-7435
전라남도교육청보성도서관,전라남도 보성군 보성읍 현충로 140,34.7684656,127.0784428,061-852-3891
전라남도교육청벌교도서관,전라남도 보성군 벌교읍 월곡길 13,34.8441295,127.3420751,061-858-0503
장기도서관,경기도 김포시 김포한강2로 42,37.6417974,126.6765915,031-5186-4680
전라남도교육청학생교육문화회관,전라남도 여수시 대통1길 55,34.7804358,127.6439821,061-8080-114
전라남도교육청화순도서관,전라남도 화순군 화순읍 도서관길 15,35.0622774,126.9819212,061-372-0531
전라남도교육청영광도서관,전라남도 영광군 영광읍 천년로13길 2-16,35.2735455,126.5046696,061-353-2690
전라남도교육청장흥도서관,전라남도 장흥군 장흥읍 중앙로2길 33,34.6814189,126.9104251,061-862-3555
전라남도교육청함평도서관,전라남도 함평군 함평읍 신기산길 46-12,35.0670217,126.5189576,061-322-0515
전라남도교육청무안도서관,전라남도 무안군 무안읍 교촌길 42,34.9881415,126.4685488,061-452-8300
전라남도교육청해남도서관,전라남도 해남군 해남읍 서성1길 33,34.5749867,126.5947131,061-536-2483
전라남도교육청영암도서관,전라남도 영암군 영암읍 서남역로 27-11,34.7998538,126.6943839,061-473-0692
전라남도교육청목포도서관,전라남도 목포시 원산주택로3번길 6,34.8070064,126.3763424,061-270-3800
의정부과학도서관,경기도 의정부시 추동로124번길 52,37.744874,127.0690533,031-828-8670
의정부영어도서관,경기도 의정부시 회룡로 79,37.7265004,127.0426093,031-828-8710
의정부정보도서관,경기도 의정부시 의정로 41,37.7364786,127.0339219,031-828-8700
의정부음악도서관,경기도 의정부시 장곡로 280,37.7297293,127.0552995,031-828-4850
의정부미술도서관,경기도 의정부시 민락로 248,37.7533135,127.1073975,031-828-8870
의정부가재울도서관,경기도 의정부시 평화로 633,37.7483818,127.0441896,031-828-8660
구립내를건너서숲으로도서관,서울특별시 은평구 증산로17길 50,37.5913717,126.9078047,02-307-6701
인천광역시교육청화도진도서관,인천광역시 동구 화도진로 122,37.4818318,126.6283464,032-760-4100
인천광역시교육청중앙도서관,인천광역시 남동구 정각로 9,37.4561418,126.7030292,032-421-1152
인천광역시교육청연수도서관,인천광역시 연수구 함박뫼로152번길 96,37.4178811,126.6853117,032-899-7500
인천광역시교육청서구도서관,인천광역시 서구 건지로334번길 45,37.4943306,126.6796541,032-585-7100
인천광역시교육청계양도서관,인천광역시 계양구 계양산로134번길 18,37.5460166,126.7301724,032-540-4400
인천광역시교육청평생학습관,인천광역시 연수구 경원대로 73,37.3981721,126.6721058,032-899-1588
인천광역시교육청주안도서관,인천광역시 미추홀구 구월남로 27,37.4556812,126.6927926,032-450-9100
인천광역시교육청부평도서관,인천광역시 부평구 경원대로 1191,37.4849955,126.7048383,032-510-7300
화성시립동탄복합문화센터도서관,경기도 화성시 노작로 134,37.200341,127.075396,031-8015-8200
화성시립남양도서관,경기도 화성시 남양읍 역골중앙로 143,37.2117634,126.8237722,031-356-5241
화성시립태안도서관,경기도 화성시 화산중앙로 19,37.2054211,127.0142827,031-223-4764
화성시립삼괴도서관,경기도 화성시 우정읍 쌍봉로 109-26,37.0891899,126.8142869,031-358-2101
화성시립병점도서관,경기도 화성시 병점3로 132-6,37.2122319,127.0461332,031-226-1822
화성시립두빛나래어린이도서관,경기도 화성시 동탄숲속로 69-14,37.2094269,127.0566065,031-8003-0748
화성시립봉담도서관,경기도 화성시 봉담읍 샘마을1길 8-4,37.2192823,126.9490624,031-227-7281
화성시립둥지나래어린이도서관,경기도 화성시 향남읍 행정중앙2로 88,37.1291399,126.9247636,031-353-8162
비봉작은도서관,경기도 화성시 비봉면 비봉로71번길 1,37.2338463,126.8735861,031-355-4551
화성시립송산도서관,경기도 화성시 송산면 삼일공원로 87,37.2165915,126.7393467,031-355-5798
화성시립정남도서관,경기도 화성시 정남면 만년로 527,37.1682957,126.9830089,031-8059-4947
화성시립진안도서관,경기도 화성시 병점중앙로 229,37.2076452,127.0412738,031-224-9977
화성시립동탄중앙이음터도서관,경기도 화성시 동탄대로시범길 115,37.1974276,127.1025942,031-378-7344
증평군립도서관,충청북도 증평군 증평읍 광장로 37,36.7853074,127.5814886,043-835-4671
진천군립도서관,충청북도 진천군 진천읍 포석길 37-6,36.8574203,127.4374947,043-539-7733
진천군립광혜원도서관,충청북도 진천군 광혜원면 화랑길 72,36.9928823,127.4387055,043-539-7766
생거진천혁신도시도서관,충청북도 진천군 덕산읍 대하로 52,36.8990812,127.5273718,043-539-7790
칠곡군립도서관,경상북도 칠곡군 왜관읍 달오1길 6-7,35.9752164,128.3995664,054-979-6702
충남도서관,충청남도 홍성군 홍북읍 도청대로 577,36.6303628,126.6650714,041-635-8000
중랑구립양원숲속도서관,서울특별시 중랑구 송림길 172,37.6066977,127.1101168,02-432-0710
칠곡군립북삼도서관,경상북도 칠곡군 북삼읍 인평2길 2,36.0625978,128.341825,054-979-5975
칠곡군립석적도서관,경상북도 칠곡군 석적읍 남중리2길 25,36.0764014,128.415881,054-979-5985
스마트논현2도서관,,,,
군산시립도서관,전북특별자치도 군산시 축동로 72,35.9658352,126.7112168,063-454-5620
군산시립늘푸른도서관,전북특별자치도 군산시 하나운로 17,35.9606645,126.6989171,063-454-5980
군산시립설림도서관,전북특별자치도 군산시 설림길 25,35.9730164,126.6844042,063-454-5707
군산시립임피채만식도서관,전북특별자치도 군산시 임피면 임피향교길 39,35.9872902,126.8486696,063-454-5655
당진시립중앙도서관,충청남도 당진시 당진중앙2로 132-30,36.8936538,126.632599,041-360-6916
당진시립합덕도서관,충청남도 당진시 합덕읍 면천로 1578-1,36.811625,126.7605331,041-350-4967
당진시립송악도서관,충청남도 당진시 송악읍 틀모시로 840,36.8903738,126.6939875,041-350-4946
원당꿈초롱 작은도서관,"충청남도 당진시 밤절로 103, 관리동 2층",36.9027198,126.6432917,041-350-4950
송악샘터 작은도서관,"충청남도 당진시 송악읍 송악로 668-8, 2층",36.9367447,126.7346498,041-350-4962
송악해나루 작은도서관,"충청남도 당진시 송악읍 부곡공단4길 53-13, 2층",36.9614169,126.7754637,041-350-4966
고대웃음꽃 작은도서관,"충청남도 당진시 고대면 고대로 65, 2층",36.9364382,126.59208,041-350-4952
석문생각나무 작은도서관,"충청남도 당진시 석문면 대호만로 1736-13, 2층",37.0188805,126.5267646,041-350-4954
대호지책나래 작은도서관,"충청남도 당진시 대호지면 4.4만세로 95, 1층",36.8970354,126.5072679,041-350-4964
순성반딧불이 작은도서관,"충청남도 당진시 순성면 순성로 504, 순성성모의원 2층",36.8618134,126.6804163,041-350-4956
신평책다솜 작은도서관,"충청남도 당진시 신평면 말목길 20, 3층",36.886475,126.7624815,041-350-4948
송산개미 작은도서관,"충청남도 당진시 송산면 상거중앙길 81-6, 1층",36.9346288,126.6799977,041-350-4960
울진남부도서관,경상북도 울진군 후포면 후포삼율로 194-13,36.6878112,129.4439574,054-788-1107
북울진도서관,경상북도 울진군 죽변면 죽변북로 64-4,37.0648713,129.4187867,054-782-1874
울진작은도서관,경상북도 울진군 울진읍 읍내8길 26,36.9945179,129.4029253,054-781-6650
근남작은도서관,"경상북도 울진군 근남면 울진북로 151-3, 2층",36.9636125,129.3955823,054-781-6651
매화작은도서관,"경상북도 울진군 매화면 매화4길 3, 1층",36.9131007,129.3799261,054-781-6652
기성작은도서관,"경상북도 울진군 기성면 척산길 67, 2층",36.7983267,129.4517485,054-788-6653
평해작은도서관,경상북도 울진군 평해읍 평해7길 11,36.7275651,129.4420953,054-788-6654
온정작은도서관,경상북도 울진군 온정면 소태로 23,36.7239385,129.3453391,054-788-6659
여주시립여주도서관,경기도 여주시 여양로 190-17,37.2998502,127.6511676,031-885-4242
여주시립세종도서관,경기도 여주시 영릉로 125,37.2971351,127.6249408,031-887-2861
여주시립점동도서관,경기도 여주시 점동면 청안로 130-15,37.2058741,127.662854,031-887-3331
여주시립대신도서관,경기도 여주시 대신면 율촌1길 12-10,37.3732427,127.5859505,031-887-3361
산북작은도서관,"경기도 여주시 산북면 상품로 113, 3층",37.4033349,127.4432674,031-887-3316
북내작은도서관,경기도 여주시 북내면 여강로 337-38,37.3275858,127.6833952,031-887-3317
인천광역시 수봉도서관,인천광역시 미추홀구 경인로 218,37.4626544,126.6667545,032-870-9100
인천광역시 율목도서관,인천광역시 중구 답동로24번길 17,37.4693677,126.6325952,032-770-3800
인천광역시 꿈벗도서관,인천광역시 중구 홍예문로 32,37.4730202,126.625125,032-764-6111
인천광역시 영종도서관,인천광역시 중구 영종대로 85,37.4956123,126.4879083,032-745-6000
금천구립가산도서관,서울특별시 금천구 가산로5길 43,37.4734504,126.8921274,02-865-6817
금천구립독산도서관,서울특별시 금천구 독산로54길 114,37.4674481,126.9080502,02-863-9544
금천구립시흥도서관,서울특별시 금천구 금하로 764,37.4524516,126.9070357,02-809-8242
금천구립금나래도서관,서울특별시 금천구 시흥대로73길 70,37.4567667,126.8954005,02-2627-2991
아산시 중앙도서관,충청남도 아산시 남부로 229,36.7712088,127.0092912,"041-530-6610(1층), 6620(2층), 6630(3층)"
아산시 배방도서관,충청남도 아산시 배방읍 모산로 182-14,36.7739116,127.0577941,041-537-3956
